,Id,v2a1,rooms,v14a,refrig,v18q,r4h3,r4m3,r4t1,escolari,rez_esc,hhsize,cielorazo,dis,male,female,hogar_adul,hogar_mayor,dependency,edjefe,edjefa,meaneduc,overcrowding,computer,television,area1,area2,age,Target,housesitu,educlevels,marital,rubbish,energy,toilets,floormat,wallmat,roofmat,floorqual,wallqual,roofqual,electric
83,ID_c38cb27c5,250000.0,5,1,1,0,2,1,0,11,0.0,3,1,0,1,0,3,2,2,6,no,9.333333,1.0,0,0,1,0,42,4,Own/Paying Instllmnts,Complete Acad. Secondary,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
84,ID_7855a5880,250000.0,5,1,1,0,2,1,0,6,0.0,3,1,0,1,0,3,2,2,6,no,9.333333,1.0,0,0,1,0,67,4,Own/Paying Instllmnts,Complete Primary,Married,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
85,ID_6aee5943e,250000.0,5,1,1,0,2,1,0,11,0.0,3,1,1,0,1,3,2,2,6,no,9.333333,1.0,0,0,1,0,70,4,Own/Paying Instllmnts,Complete Acad. Secondary,Married,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Regular,Regular,Regular,Public
86,ID_48c10ba80,0.0,4,1,1,0,1,1,0,0,0.0,2,1,0,0,1,2,1,yes,no,no,6.5,1.0,0,0,1,0,89,4,Own,None,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Regular,Regular,Public
87,ID_1a283d51b,0.0,4,1,1,0,1,1,0,13,0.0,2,1,0,1,0,2,1,yes,no,no,6.5,1.0,0,0,1,0,55,4,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Good,Regular,Regular,Public
88,ID_b20ab1829,0.0,4,1,1,0,3,1,0,9,0.0,4,1,0,1,0,2,0,yes,no,15,12.0,1.3333334,0,0,1,0,40,4,Own,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
89,ID_aa4870ce2,0.0,4,1,1,0,3,1,0,9,1.0,4,1,0,1,0,2,0,yes,no,15,12.0,1.3333334,0,0,1,0,17,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
90,ID_b2c2feb03,0.0,4,1,1,0,3,1,0,8,0.0,4,1,0,1,0,2,0,yes,no,15,12.0,1.3333334,0,0,1,0,15,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
91,ID_f1b296d83,0.0,4,1,1,0,3,1,0,15,0.0,4,1,0,0,1,2,0,yes,no,15,12.0,1.3333334,0,0,1,0,39,4,Own,Undergrad.,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Fiber cement,Good,Good,Good,Public
92,ID_d573a95c2,0.0,4,1,1,0,0,1,0,11,0.0,1,1,0,0,1,1,1,8,no,11,11.0,0.5,0,0,1,0,66,4,Own,Complete Acad. Secondary,Separated,Tanker Truck,Electricity,Sewer or Cesspool,Cement,Wood,Fiber cement,Regular,Good,Good,Public
93,ID_b2e903868,130000.0,4,1,1,0,3,2,1,6,0.0,5,1,0,0,1,3,0,.66666669,no,4,6.0,2.5,0,1,1,0,35,4,Rented,Complete Primary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
94,ID_084179406,130000.0,4,1,1,0,3,2,1,6,0.0,5,1,0,1,0,3,0,.66666669,no,4,6.0,2.5,0,1,1,0,13,4,Rented,Complete Primary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
95,ID_3f2e2fa81,130000.0,4,1,1,0,3,2,1,4,0.0,5,1,0,0,1,3,0,.66666669,no,4,6.0,2.5,0,1,1,0,59,4,Rented,Incomplete Primary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
96,ID_c3ae81c15,130000.0,4,1,1,0,3,2,1,0,0.0,5,1,0,1,0,3,0,.66666669,no,4,6.0,2.5,0,1,1,0,4,4,Rented,None,< 10 y/o,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
97,ID_b31fa267f,130000.0,4,1,1,0,3,2,1,8,0.0,5,1,0,1,0,3,0,.66666669,no,4,6.0,2.5,0,1,1,0,30,4,Rented,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Regular,Regular,Regular,Public
98,ID_afbc25a99,100000.0,3,1,1,0,1,2,0,8,0.0,3,1,0,0,1,1,0,2,no,8,8.0,3.0,0,0,1,0,38,4,Rented,Incomplete Acad. Secondary,Separated,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
99,ID_cca2d38b1,100000.0,3,1,1,0,1,2,0,7,1.0,3,1,0,1,0,1,0,2,no,8,8.0,3.0,0,0,1,0,15,4,Rented,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
100,ID_f3583bbf7,100000.0,3,1,1,0,1,2,0,9,1.0,3,1,0,0,1,1,0,2,no,8,8.0,3.0,0,0,1,0,17,4,Rented,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
101,ID_072c16126,0.0,6,1,1,1,2,1,1,11,0.0,3,1,0,1,0,2,0,.5,no,17,14.0,1.0,1,0,1,0,46,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
102,ID_b3dd09090,0.0,6,1,1,1,2,1,1,17,0.0,3,1,0,0,1,2,0,.5,no,17,14.0,1.0,1,0,1,0,43,4,Own,Postgrad.,Married,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
103,ID_121a92c4e,0.0,6,1,1,1,2,1,1,3,0.0,3,1,0,1,0,2,0,.5,no,17,14.0,1.0,1,0,1,0,10,4,Own,Incomplete Primary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
104,ID_4cf6a7097,0.0,4,1,1,1,2,1,1,4,0.0,3,1,0,1,0,2,0,.5,no,11,11.0,1.5,0,0,1,0,11,4,Own,Incomplete Primary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
105,ID_12e339d76,0.0,4,1,1,1,2,1,1,11,0.0,3,1,0,1,0,2,0,.5,no,11,11.0,1.5,0,0,1,0,22,4,Own,Complete Acad. Secondary,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
106,ID_c9fa0b1a8,0.0,4,1,1,1,2,1,1,11,0.0,3,1,0,0,1,2,0,.5,no,11,11.0,1.5,0,0,1,0,44,4,Own,Complete Acad. Secondary,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
107,ID_ccc920272,0.0,5,1,1,0,0,1,0,6,0.0,1,1,0,0,1,1,1,8,no,6,6.0,0.33333334,0,0,1,0,79,4,Own,Complete Primary,Separated,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
108,ID_cadf08b53,0.0,6,1,1,0,1,0,0,4,0.0,1,1,0,1,0,1,1,8,4,no,4.0,0.25,0,0,1,0,75,4,Own,Incomplete Primary,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
109,ID_5be3504eb,0.0,5,1,1,0,1,1,0,4,0.0,2,1,0,0,1,2,1,yes,no,4,6.0,0.66666669,0,1,1,0,78,4,Own,Incomplete Primary,Widow/er,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Wood,Fiber cement,Good,Good,Good,Public
110,ID_11c2487c3,0.0,5,1,1,0,1,1,0,8,0.0,2,1,0,1,0,2,1,yes,no,4,6.0,0.66666669,0,1,1,0,53,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Electricity,Septic Tank,"Mosaic, Ceramic",Wood,Fiber cement,Good,Good,Good,Public
111,ID_642ae6a8d,200000.0,5,1,1,0,3,3,1,7,0.0,6,1,0,0,1,4,1,yes,14,no,11.5,2.0,0,1,1,0,18,4,Rented,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
112,ID_d483e2cc3,200000.0,5,1,1,0,3,3,1,14,0.0,6,1,0,1,0,4,1,yes,14,no,11.5,2.0,0,1,1,0,67,4,Rented,Undergrad.,Married,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
113,ID_8881f94cf,200000.0,5,1,1,0,3,3,1,6,0.0,6,1,0,1,0,4,1,yes,14,no,11.5,2.0,0,1,1,0,44,4,Rented,Complete Primary,Divorced,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
114,ID_45986680d,200000.0,5,1,1,0,3,3,1,8,0.0,6,1,0,0,1,4,1,yes,14,no,11.5,2.0,0,1,1,0,63,4,Rented,Incomplete Acad. Secondary,Married,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
115,ID_275651c54,200000.0,5,1,1,0,3,3,1,11,0.0,6,1,0,0,1,4,1,yes,14,no,11.5,2.0,0,1,1,0,20,4,Rented,Complete Acad. Secondary,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
116,ID_fc8d5b445,200000.0,5,1,1,0,3,3,1,0,0.0,6,1,0,1,0,4,1,yes,14,no,11.5,2.0,0,1,1,0,1,4,Rented,None,< 10 y/o,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
117,ID_d189a7af6,0.0,7,1,1,1,1,3,0,11,0.0,4,1,0,0,1,3,0,.33333334,15,no,13.0,1.0,0,0,1,0,51,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
118,ID_530183555,0.0,7,1,1,1,1,3,0,6,0.0,4,1,0,0,1,3,0,.33333334,15,no,13.0,1.0,0,0,1,0,13,4,Own,Complete Primary,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
119,ID_2a67a7630,0.0,7,1,1,1,1,3,0,15,0.0,4,1,0,1,0,3,0,.33333334,15,no,13.0,1.0,0,0,1,0,55,4,Own,Undergrad.,Married,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
120,ID_60eaa56fd,0.0,7,1,1,1,1,3,0,13,0.0,4,1,0,0,1,3,0,.33333334,15,no,13.0,1.0,0,0,1,0,29,4,Own,Undergrad.,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Regular,Public
121,ID_fdf18bbee,0.0,5,1,1,0,1,4,0,14,0.0,5,1,0,0,1,5,1,.25,no,no,9.0,1.6666666,0,0,1,0,21,2,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
122,ID_cba836ed8,0.0,5,1,1,0,1,4,0,8,0.0,5,1,0,1,0,5,1,.25,no,no,9.0,1.6666666,0,0,1,0,47,2,Own,Incomplete Acad. Secondary,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
123,ID_6031cb88d,0.0,5,1,1,0,1,4,0,9,0.0,5,1,0,0,1,5,1,.25,no,no,9.0,1.6666666,0,0,1,0,49,2,Own,Incomplete Acad. Secondary,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
124,ID_0bc817cb2,0.0,5,1,1,0,1,4,0,0,0.0,5,1,0,0,1,5,1,.25,no,no,9.0,1.6666666,0,0,1,0,68,2,Own,None,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
125,ID_1cfb76926,0.0,5,1,1,0,1,4,0,14,0.0,5,1,0,0,1,5,1,.25,no,no,9.0,1.6666666,0,0,1,0,21,2,Own,Undergrad.,Single,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Wood,Metal foil/Zinc,Bad,Bad,Bad,Public
126,ID_85a393415,0.0,7,1,1,1,2,2,0,17,0.0,4,1,0,1,0,4,3,3,17,no,12.75,1.0,0,1,1,0,42,4,Own,Undergrad.,Divorced,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
127,ID_5beff72a2,0.0,7,1,1,1,2,2,0,11,0.0,4,1,0,0,1,4,3,3,17,no,12.75,1.0,0,1,1,0,73,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
128,ID_137c34443,0.0,7,1,1,1,2,2,0,17,0.0,4,1,1,1,0,4,3,3,17,no,12.75,1.0,0,1,1,0,75,4,Own,Undergrad.,Married,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
129,ID_2ab9e1c17,0.0,7,1,1,1,2,2,0,6,0.0,4,1,1,0,1,4,3,3,17,no,12.75,1.0,0,1,1,0,97,4,Own,Complete Primary,Widow/er,Tanker Truck,Electricity,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
130,ID_651377e3e,260000.0,5,1,1,1,3,1,1,1,0.0,4,1,0,1,0,2,0,yes,10,no,9.5,2.0,0,0,1,0,7,4,Rented,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Sewer or Cesspool,Wood,Wood,Metal foil/Zinc,Good,Regular,Good,Public
131,ID_8296b0e0e,260000.0,5,1,1,1,3,1,1,9,0.0,4,1,0,0,1,2,0,yes,10,no,9.5,2.0,0,0,1,0,33,4,Rented,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Gas,Sewer or Cesspool,Wood,Wood,Metal foil/Zinc,Good,Regular,Good,Public
132,ID_22d324777,260000.0,5,1,1,1,3,1,1,10,0.0,4,1,0,1,0,2,0,yes,10,no,9.5,2.0,0,0,1,0,34,4,Rented,Incomplete Acad. Secondary,Free or coupled union,Tanker Truck,Gas,Sewer or Cesspool,Wood,Wood,Metal foil/Zinc,Good,Regular,Good,Public
133,ID_272bdf973,260000.0,5,1,1,1,3,1,1,6,0.0,4,1,0,1,0,2,0,yes,10,no,9.5,2.0,0,0,1,0,13,4,Rented,Complete Primary,Single,Tanker Truck,Gas,Sewer or Cesspool,Wood,Wood,Metal foil/Zinc,Good,Regular,Good,Public
134,ID_9129298f7,0.0,6,1,1,1,1,1,0,14,0.0,2,1,0,0,1,2,2,8,no,14,12.5,0.66666669,1,0,1,0,70,4,Own,Undergrad.,Married,Tanker Truck,Gas,Sewer or Cesspool,Cement,Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
135,ID_fc85fdf77,0.0,6,1,1,1,1,1,0,11,0.0,2,1,0,1,0,2,2,8,no,14,12.5,0.66666669,1,0,1,0,72,4,Own,Complete Acad. Secondary,Married,Tanker Truck,Gas,Sewer or Cesspool,Cement,Block/Brick,Metal foil/Zinc,Good,Good,Good,Public
140,ID_1440088c1,270000.0,5,1,1,0,1,1,1,3,0.0,2,1,0,1,0,1,0,yes,no,7,7.0,0.66666669,0,0,1,0,10,3,Own/Paying Instllmnts,Incomplete Primary,Single,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
141,ID_39f0d4e07,270000.0,5,1,1,0,1,1,1,7,0.0,2,1,0,0,1,1,0,yes,no,7,7.0,0.66666669,0,0,1,0,49,3,Own/Paying Instllmnts,Incomplete Acad. Secondary,Separated,Tanker Truck,Gas,Sewer or Cesspool,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Good,Regular,Regular,Public
142,ID_f46b0fb68,0.0,1,1,1,0,1,1,0,6,0.0,2,0,0,0,1,2,0,no,no,6,5.5,2.0,0,0,1,0,58,4,Own,Complete Primary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Good,Public
143,ID_46b298da9,0.0,1,1,1,0,1,1,0,5,0.0,2,0,0,1,0,2,0,no,no,6,5.5,2.0,0,0,1,0,49,4,Own,Incomplete Primary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Block/Brick,Metal foil/Zinc,Regular,Regular,Good,Public
144,ID_912ff9986,0.0,3,1,1,0,8,2,0,6,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,18,4,Own,Complete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
145,ID_3f1c6eec1,0.0,3,1,1,0,8,2,0,6,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,52,4,Own,Complete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
146,ID_44bb758b6,0.0,3,1,1,0,8,2,0,3,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,72,4,Own,Incomplete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
147,ID_fa7b8e81a,0.0,3,1,1,0,8,2,0,8,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,24,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
148,ID_bc8ba77e7,0.0,3,1,1,0,8,2,0,13,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,27,4,Own,Undergrad.,Free or coupled union,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
149,ID_fe1ee7296,0.0,3,1,1,0,8,2,0,6,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,45,4,Own,Complete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
150,ID_715f2450c,0.0,3,1,1,0,8,2,0,11,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,28,4,Own,Complete Acad. Secondary,Free or coupled union,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
151,ID_cfbef9733,0.0,3,1,1,0,8,2,0,8,0.0,10,0,0,1,0,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,22,4,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
152,ID_f3b80aa49,0.0,3,1,1,0,8,2,0,4,0.0,10,0,0,0,1,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,20,4,Own,Incomplete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
153,ID_5523605f1,0.0,3,1,1,0,8,2,0,5,0.0,10,0,0,0,1,9,1,.25,no,5,7.7777777000000015,5.0,0,0,1,0,49,4,Own,Incomplete Primary,Single,Tanker Truck,Wood Charcoal,Septic Tank,None,Zinc,Metal foil/Zinc,Bad,Bad,Bad,Public
154,ID_c2ff78a35,175000.0,5,1,1,0,2,3,3,0,0.0,5,1,0,0,1,2,0,1.5,8,no,9.5,1.6666666,0,0,1,0,3,1,Rented,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Bad,Public
155,ID_bfaf299ff,175000.0,5,1,1,0,2,3,3,0,0.0,5,1,1,1,0,2,0,1.5,8,no,9.5,1.6666666,0,0,1,0,2,1,Rented,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Bad,Public
156,ID_4d206a96f,175000.0,5,1,1,0,2,3,3,0,0.0,5,1,0,0,1,2,0,1.5,8,no,9.5,1.6666666,0,0,1,0,6,1,Rented,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Bad,Public
157,ID_d1c8bde78,175000.0,5,1,1,0,2,3,3,8,0.0,5,1,0,1,0,2,0,1.5,8,no,9.5,1.6666666,0,0,1,0,27,1,Rented,Incomplete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Bad,Public
158,ID_0d0f5ef53,175000.0,5,1,1,0,2,3,3,11,0.0,5,1,0,0,1,2,0,1.5,8,no,9.5,1.6666666,0,0,1,0,29,1,Rented,Complete Acad. Secondary,Married,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic","Socket (wood, zinc, absbesto)",Metal foil/Zinc,Good,Regular,Bad,Public
159,ID_4dcf8161f,0.0,7,1,1,1,2,5,1,0,0.0,7,1,0,0,1,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,5,4,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
160,ID_1339c6b89,0.0,7,1,1,1,2,5,1,5,0.0,7,1,0,0,1,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,28,4,Own,Incomplete Primary,Separated,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
161,ID_aaa431c01,0.0,7,1,1,1,2,5,1,12,0.0,7,1,0,0,1,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,21,4,Own,Undergrad.,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
162,ID_dcb22500e,0.0,7,1,1,1,2,5,1,6,0.0,7,1,0,1,0,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,61,4,Own,Complete Primary,Separated,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
163,ID_7e2ec5c5f,0.0,7,1,1,1,2,5,1,6,0.0,7,1,1,0,1,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,94,4,Own,Complete Primary,Widow/er,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
164,ID_cb94bd42b,0.0,7,1,1,1,2,5,1,11,0.0,7,1,0,1,0,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,27,4,Own,Complete Acad. Secondary,Free or coupled union,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
165,ID_c6ed796db,0.0,7,1,1,1,2,5,1,5,0.0,7,1,0,0,1,6,1,.40000001,no,5,7.5,1.4,0,0,1,0,56,4,Own,Incomplete Primary,Separated,Tanker Truck,Gas,Septic Tank,"Mosaic, Ceramic",Prefabricated/cement,Metal foil/Zinc,Good,Good,Good,Public
166,ID_f435c5e46,0.0,3,1,1,0,3,4,3,0,0.0,7,0,0,0,1,4,0,.75,no,no,4.5,3.5,0,0,1,0,6,2,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
167,ID_a51262dae,0.0,3,1,1,0,3,4,3,1,1.0,7,0,0,1,0,4,0,.75,no,no,4.5,3.5,0,0,1,0,9,2,Own,Incomplete Primary,< 10 y/o,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
168,ID_7e6d23b28,0.0,3,1,1,0,3,4,3,5,0.0,7,0,0,0,1,4,0,.75,no,no,4.5,3.5,0,0,1,0,26,2,Own,Incomplete Primary,Separated,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
169,ID_4c409e16e,0.0,3,1,1,0,3,4,3,6,0.0,7,0,0,0,1,4,0,.75,no,no,4.5,3.5,0,0,1,0,47,2,Own,Complete Primary,Married,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
170,ID_0704f4d9f,0.0,3,1,1,0,3,4,3,0,0.0,7,0,0,0,1,4,0,.75,no,no,4.5,3.5,0,0,1,0,4,2,Own,None,< 10 y/o,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
171,ID_b0adca84e,0.0,3,1,1,0,3,4,3,0,0.0,7,0,0,1,0,4,0,.75,no,no,4.5,3.5,0,0,1,0,60,2,Own,None,Married,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
172,ID_0e4c312aa,0.0,3,1,1,0,3,4,3,7,0.0,7,0,0,1,0,4,0,.75,no,no,4.5,3.5,0,0,1,0,25,2,Own,Incomplete Acad. Secondary,Single,Tanker Truck,Gas,Septic Tank,None,Waste,Metal foil/Zinc,Bad,Bad,Bad,Public
